,SKU,order_number,order_date,date_received,provider,brand,product_name,units_ordered,orders_received
1987,NepNX1995,03-021,2022-08-26 00:00:00,2022-09-01,Herrera y Elizondo,NexGard,"25.1 a 50kg (Roja) - 68, g",10,11
1988,heUnCa92,03-021,2022-08-26 00:00:00,2022-09-01,Herrera y Elizondo,Unimedical,"CardioVet 10 (RRM) - 30, tab",18,21
1989,PeAMi2135,29-003,2022-08-31 00:00:00,2022-09-01,Petguel,Petguel,Caserola de Cerdo 500g - Unidad,2,2
1990,PeAMi2136,29-003,2022-08-31 00:00:00,2022-09-01,Petguel,Petguel,Caserola de Pollo 500g - Unidad,2,2
1991,PrpPP12218,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Pro Pac,"Cachorro Pollo & Arroz - 20, kg",2,2
1992,PrpPP12219,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Pro Pac,"Adulto Pollo & Arroz - 20, kg",2,2
1993,PrpPP12220,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Pro Pac,"Adulto Cordero Libre de Granos - 12, kg",2,2
1994,PrpPP12221,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Pro Pac,"Adulto Cordero & Arroz - 12, kg",2,2
1995,VepVL22211,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Urinary Struvite Canine - 2, kg",2,2
1996,VepVL22212,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Gastro Intestinal Canine - 2, kg",2,2
1997,VepVL22213,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Canine Hepatic - 2, kg",2,2
1998,VepVL22214,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Renal Canine - 2, kg",2,2
1999,VegVL22215,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Urinary Struvite Feline - 2, kg",2,2
2000,VegVL22216,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Gastro Intestinal Feline - 2, kg",2,2
2001,VegVL22217,34-001,2022-08-30 00:00:00,2022-09-01,Vets & Pets,Vet Life,"Feline Renal - 2, kg",2,2
2002,NapNPA2105,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Cerdo (BARF) - 500 Grs - Unidad,4,4
2003,NapNPA2103,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) - 500 Grs - Unidad,0,0
2004,NapNPA2104,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Ternera (BARF) - 500 Grs - Unidad,0,0
2005,NapNPA2106,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Búfalo (BARF) - 500 Grs - Unidad,0,0
2006,NapNPA2107,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) - 1Kg - Unidad,0,0
2007,NapNPA2108,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Ternera (BARF) - 1Kg - Unidad,0,0
2008,NapNPA2109,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Cerdo (BARF) - 1Kg - Unidad,0,0
2009,NagNP2189,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) para Gato- 500 Grs Unidad,5,5
2010,NapNPA2113,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Cerdo (BARF) - 500 Grs - 5Pack,5,5
2011,NapNPA2114,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Búfalo (BARF) - 500 Grs - 5Pack,2,2
2012,NapNPA2111,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) - 500 Grs - 5Pack,5,5
2013,NapNPA2112,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Ternera (BARF) - 500 Grs - 5Pack,5,5
2014,NapNPA2115,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) - 1Kg - 6Pack,3,3
2015,NapNPA2116,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Ternera (BARF) - 1Kg - 6Pack,3,3
2016,NapNPA2117,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Cerdo (BARF) - 1Kg - 6Pack,2,2
2017,NagNP2191,28-009,2022-09-03 00:00:00,2022-09-05,Natural Pets,Natural Pets,Pollo (BARF) para Gato- 500 Grs - 5pack,3,3
2018,BrpBV11611,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Bravecto,"250 Mg 4,5­-10 Kg - 250, mg",2,2
2019,ScgSD31494,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"c/d® Multicare Feline with Chicken - 1.81, kg",4,4
2020,ScgSD31498,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"i/d® Feline - 1.81, kg",2,0
2021,ScgSDd2198,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"Adult Sensitive Stomach & Skin  Felino - 1.58, kg",2,2
2022,ScpSD11472,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"r/d® Canine - 12.5, kg",3,0
2023,ScpSD11480,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"w/d® Canine - 12.5, kg",2,2
2024,ScpSD21519,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"Puppy Original Chicken - 7.04, kg",2,2
2025,ScpSD2229,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,SD Can Adt 7+ Youthful Vitality Small and Mini 1.58 Kg,3,3
2026,ScpSD31470,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"r/d® Canine - 3.85, kg",2,0
2027,ScpSD31527,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"Adult Small Bites Chicken And Barley - 2.26, kg",3,3
2028,ScpSD31535,06-014,2022-09-02 00:00:00,2022-09-05,Vetim,Hills,"Adult Small Bites Lamb Meal And Brown - 2.04, kg",2,2
2029,VipVC31707,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Dermatology Support - 3, kg",2,2
2030,VipVC31680,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Adult Dog Small And Toy - 3, kg",2,2
2031,VipVC11331,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Dog Weight Loss & Diabetes #1 - 12, kg",3,3
2032,VigVC3772,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Adult with Salmon Neutered And Entire Cat - 1.5, kg",2,2
2033,VipVC31324,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Dog Joint & Mobility - 3, kg",2,2
2034,VipVC11325,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Dog Joint & Mobility - 12, kg",2,2
2035,VipVC31684,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Adult Neutered Dog Small & Toy - 3, kg",2,2
2036,VipVC21685,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Adult Neutered Dog Small & Toy - 7, kg",2,2
2037,VigVC3193,07-010,2022-08-29 00:00:00,2022-09-05,Virbac,Virbac,"Cat Urology Struvite Dissolution #1 - 1.5, KG",2,2
2038,ZepZDA1780,08-005,2022-09-05 00:00:00,2022-09-06,DogHood,ZeeDog,Super Orange - Unica,2,2
2039,ZepZDA1780,08-004,2022-09-05 00:00:00,2022-09-07,DogHood,ZeeDog,Super Orange - Unica,2,2
2040,ZepZDA1777,08-004,2022-09-05 00:00:00,2022-09-07,DogHood,ZeeDog,Brain Dead - Unica,3,3
2041,ZepZDA1778,08-004,2022-09-05 00:00:00,2022-09-07,DogHood,ZeeDog,Brain Freeze - Unica,3,3
2042,ZepZDA1787,08-004,2022-09-05 00:00:00,2022-09-07,DogHood,ZeeDog,Tuff Bowl Black - Unica,1,1
2043,1spFC3798,03-020,2022-08-30 00:00:00,2022-09-07,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 2, kg",3,3
2044,1sgFC3790,03-020,2022-08-30 00:00:00,2022-09-07,Herrera y Elizondo,1st CHOICE,"Gato Urinario - 1.8, kg",2,3
2045,1sgFC2789,03-021,2022-08-30 00:00:00,2022-09-07,Herrera y Elizondo,1st CHOICE,"Gato Urinario - 5.44, kg",3,3
2046,heMeHe104,03-020,2022-08-30 00:00:00,2022-09-07,Herrera y Elizondo,Heartgard,1kg a 11kg - Caja Azul,2,2
2047,heMeHe106,03-020,2022-08-30 00:00:00,2022-09-07,Herrera y Elizondo,Heartgard,23kg a 45kg - Caja Roja,2,2
2048,MPpMP91509,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,"Juego De Platos De Acero Doble - 470, ml",2,0
2049,MPpMP11532,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,Puppy Pads 60x60CM - 25 uds,3,0
2050,MPgMP9375,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,"Catnip SPray - 4, oz",2,0
2051,MPgMP1711,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,Rascador Portland - Unica,1,0
2052,MPpMP11713,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,"Bolsas Bio Sin Aroma - 60, Bolsas",12,13
2053,MPpMP91502,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,"Plato Inoxidable Antideslizante - 950, ml",2,2
2054,MPpMP2032,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,Pañal Hembra - XL,2,2
2055,MPdMP2230,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,M Pets,"Dispensador de agua - 6, L",2,1
2056,NapNW51533,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 10-11,2,2
2057,NapNW51715,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Huesos Naturales - 3 Und - 2-3,2,2
2058,NapNW51537,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 8-9,2,2
2059,NapNW51538,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 9-10,2,2
2060,NapNW51716,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 4-5,2,3
2061,NapNW51536,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 7-8,3,3
2062,NapNW51535,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 6-7,2,2
2063,NapNW51534,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Hueso Natural - 11-12,2,2
2064,NapNW51714,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Natural Wild,Huesos Naturales - 3 Und - 3-4,2,2
2065,OlpOPA1818,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Old Prince,"Adulto Toda Razas Proteína Cerdo - 15, kg",3,0
2066,OlpOPA1819,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Old Prince,"Adulto Toda Razas Proteína Cerdo - 3, kg",0,5
2067,WapWD51884,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Waldo,"Treats Semi Húmedo Hearts Tarro - 500, g",2,0
2068,WagWD51236,18-005,2022-08-30 00:00:00,2022-09-07,Mundo Pet,Waldo,"Treats Jarra Para Gato - 500, g",2,0
2069,DipDN1160,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Diamond,"Skin And Coat Grain Free Salmon And Potato All Life Stages - 13.6, kg",3,3
2070,DipDN2159,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Diamond,"Skin And Coat Grain Free Salmon And Potato All Life Stages - 6.8, kg",2,2
2071,TagPR3158,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"Prey Angus Cats (Carne de Res Angus) - 3, kg",3,3
2072,TapTW3129,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"High Prairie Puppy (Bisonte Asado y Venado Asado) - 2.3, kg",3,3
2073,DipDi1179,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Diamond,"Pro 89 - 18, kg",2,2
2074,DipDi1187,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Diamond,"Hi Energy - 22.7, kg",2,2
2075,TapPR1156,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"Prey Trout (Trucha) - 11, kg",2,1
2076,GrpGSw2222,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Grizzly,"Aceite Salmon - 474, ml",2,1
2077,KopKG2224,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,Kong Puppy  MEDIUM LIGHT BLUE,2,2
2078,KopKG2223,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,Kong Puppy  MEDIUM Pink,2,2
2079,KopKG2226,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,TRAINING DUMMY LARGE Orange,2,2
2080,KopKG2227,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,AIRDOG SQUEAKER STICK LARGE Yellow,2,2
2081,KopKG2228,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,KONG BOUNZER MEDIUM Red,2,2
2082,TapPR3151,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"Prey Turkey (Pavo) - 4, kg",2,2
2083,DipDN2174,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Diamond,"Small Breed Adult Lamb And Rice - 8.16, kg",1,1
2084,TapPR3155,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"Prey Trout (Trucha) - 3.63, kg",2,2
2085,KopKG2225,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,KONG RING LARGE Red,2,2
2086,TapPR3153,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Taste Of The Wild,"Prey Angus Beef Dogs (Carne de Res Angus) - 3.63, kg",3,0
2087,KopKG2073,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,Extreme - L,2,0
2088,KopKG2067,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,Senior - M,2,0
2089,KopKG2071,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,Goodie Bone - S,2,0
2090,-,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,PUPPY BALL WITH HOLE MEDIUM LIGHT BLUE,2,0
2091,-,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,PUPPY BALL WITH HOLE MEDIUM Pink,2,0
2092,-,01-021,2022-09-05 00:00:00,2022-09-07,Yanyunis,Kong,DURAMAX BALL SMALL,2,0
2093,ZepZDA1744,08-006,2022-09-09 00:00:00,2022-09-10,DogHood,ZeeDog,Ella Collar - XS,3,3
2094,DipDN1164,01-022,2022-09-12 00:00:00,2022-09-13,Yanyunis,Diamond,"Lamb And Rice - 18.1, kg",2,2
2095,DipDN2168,01-022,2022-09-12 00:00:00,2022-09-13,Yanyunis,Diamond,"Senior Dog - 8.16, kg",1,1
2096,TapPR3153,01-022,2022-09-12 00:00:00,2022-09-13,Yanyunis,Taste Of The Wild,"Prey Angus Beef Dogs (Carne de Res Angus) - 3.63, kg",2,0
2097,KopKG2071,01-022,2022-09-12 00:00:00,2022-09-13,Yanyunis,Kong,Goodie Bone - S,2,0
2098,KopKG2073,01-022,2022-09-12 00:00:00,2022-09-13,Yanyunis,Kong,Extreme - L,2,0
2099,BapBA1354,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Adulto Cordero y Arroz - 14.97, kg",5,5
2100,BapBA1368,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Senior - 14.97, kg",2,2
2101,BagBA3376,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Adulto Gato Pescado - 2, kg",2,2
2102,BapBA2340,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Puppy - 5, kg",1,1
2103,BapBA2343,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Puppy - 9.07, kg",2,2
2104,BapBA2353,02-022,2022-09-13 00:00:00,2022-09-14,Belina,Balance,"Adulto - 9.07, kg",2,0
2105,NupNS1331,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Adulto Large Breed Pollo y Arroz - 13.6, kg",2,2
2106,NugNS2306,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Cat Senior Weight - 6.8, kg",2,2
2107,NupNS3312,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Grain Free Chicken And Peas (Libre de granos Pollo y Guisantes) - 2.26, kg",2,2
2108,NupNS2296,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Lamb Meal And Rice (Cordero y Arroz) - 6.8, kg",2,2
2109,NupNS2273,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Weight Management (Control de Peso) - 6.8, kg",2,2
2110,NupPV1261,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Salmon And Potato - 11.34, kg",2,1
2111,NupPV1266,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,Pure Vita Salmon Libre de Granos - 25 lb,2,1
2112,NupPV3268,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,Pure Vita Salmon Libre de Granos - 5 lb,2,0
2113,NupNS2281,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Small Bites Adulto Pollo y Arroz - 6.8, kg",2,0
2114,NupPV3263,02-022,2022-09-13 00:00:00,2022-09-14,Belina,NutriSource,"Salmon And Potato - 2.27, kg",2,0
2115,NapNPA2105,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Cerdo (BARF) - 500 Grs - Unidad,0,0
2116,NapNPA2103,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Pollo (BARF) - 500 Grs - Unidad,0,0
2117,NapNPA2104,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Ternera (BARF) - 500 Grs - Unidad,0,0
2118,NapNPA2107,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Pollo (BARF) - 1Kg - Unidad,6,6
2119,NapNPA2108,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Ternera (BARF) - 1Kg - Unidad,6,6
2120,NapNPA2109,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Cerdo (BARF) - 1Kg - Unidad,6,6
2121,NapNPA2113,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Cerdo (BARF) - 500 Grs - 5Pack,5,5
2122,NapNPA2111,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Pollo (BARF) - 500 Grs - 5Pack,5,5
2123,NapNPA2112,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Ternera (BARF) - 500 Grs - 5Pack,5,5
2124,NapNPA2115,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Pollo (BARF) - 1Kg - 6Pack,2,2
2125,NapNPA2116,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Ternera (BARF) - 1Kg - 6Pack,1,1
2126,NapNPA2117,28-010,2022-09-12 00:00:00,2022-09-14,Natural Pets,Natural Pets,Cerdo (BARF) - 1Kg - 6Pack,1,1
2127,DipDN2205,01-022,2022-09-13 00:00:00,2022-09-14,Yanyunis,Diamond,"Chicken And Rice (Todas las etapas) - 18.1, kg",3,3
2128,MapQP1744,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Long Bully Stick - 4, Unidades",6,0
2129,MapQP3736,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Bully Sticks - 5, Unidades",6,0
2130,MapQP3755,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,Snacks Mixtos - Surtido,5,0
2131,MapQP1731,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,Oreja Angus - Unica,6,7
2132,MapQP3756,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Strips - 100, g",6,7
2133,MapQP3733,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Angus Strips - 80, g",4,7
2134,NOgAC2769,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Arena para Gato - 10, kg",2,2
2135,NOgCL1767,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,NOBA,"Arena Aroma Lavanda - 18, kg",6,6
2136,MapQP1752,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,Pork Bone - Unica,8,15
2137,MapQP3753,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Premios - 100, g",6,7
2138,MapQP1745,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,Long Pork Bone - Unica,6,7
2139,MapQP3739,05-006,2022-08-29 00:00:00,2022-09-15,Repagro,MasQPets,"Higado Cerdo Para Perro - 300, g",4,7
2140,ScgSD31496,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"c/d® Multicare Feline Stress - 1.81, kg",2,2
2141,ScgSD31498,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"i/d® Feline - 1.81, kg",2,0
2142,ScgSD31584,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"Adult Hairball Control - 3.18, kg",2,0
2143,ScpSD11472,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"r/d® Canine - 12.5, kg",2,0
2144,ScpSD21467,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"l/d® Canine - 7.98, kg",2,0
2145,ScpSD21555,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"Senior 7+ Small Bites Chicken Meal, Barley & Rice - 6.8, kg",2,2
2146,ScpSD31439,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"c/d® Multicare Canine - 3.86, kg",2,2
2147,ScpSD31456,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"i/d® Canine - 3.86, kg",3,3
2148,ScpSD31463,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"k/d Canine - 3.85, kg",2,2
2149,ScpSD31470,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"r/d® Canine - 3.85, kg",2,0
2150,ScpSD31475,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"Canine U/D - 3.85, kg",1,1
2151,ScpSD31525,06-015,2022-09-13 00:00:00,2022-09-15,Vetim,Hills,"Small Paws Adult 1-6 - 2, kg",2,2
2152,PePPE11831,23-005,2022-09-13 00:00:00,2022-09-16,TechnoVet,Petlife,"CBD Para Mascotas - 7, ml",12,13
2153,PeAMi2134,29-004,2022-09-19 00:00:00,2022-09-20,Petguel,Petguel,Caserola de Carne 500g - Unidad,2,2
2154,PeAMi2135,29-004,2022-09-19 00:00:00,2022-09-20,Petguel,Petguel,Caserola de Cerdo 500g - Unidad,4,4
2155,PeAMi2136,29-004,2022-09-19 00:00:00,2022-09-20,Petguel,Petguel,Caserola de Pollo 500g - Unidad,4,4
2156,BapBA1354,02-023,2022-09-20 00:00:00,2022-09-21,Belina,Balance,"Adulto Cordero y Arroz - 14.97, kg",3,3
2157,BapBA1352,02-023,2022-09-20 00:00:00,2022-09-21,Belina,Balance,"Adulto - 14.97, kg",4,4
2158,BapBA2353,02-023,2022-09-20 00:00:00,2022-09-21,Belina,Balance,"Adulto - 9.07, kg",2,1
2159,NupNS5334,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Treats Salmon - 179, g",0,13
2160,NupNS3312,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Grain Free Chicken And Peas (Libre de granos Pollo y Guisantes) - 2.26, kg",4,4
2161,NupNS2311,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Grain Free Chicken And Peas (Libre de granos Pollo y Guisantes) - 6.8, kg",2,2
2162,NupNS1298,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Large Breed Lamb Meal And Rice (Cordero y Arroz) - 13.6, kg",2,1
2163,NupPV1261,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Salmon And Potato - 11.34, kg",1,1
2164,NupNS1323,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Seafood Libre de Granos - 13.6, kg",2,2
2165,NupNS3318,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Seafood Libre de Granos - 2.27, kg",2,2
2166,NupNS2317,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Seafood Libre de Granos - 6.8, kg",2,2
2167,NupPV3263,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Salmon And Potato - 2.27, kg",2,0
2168,NupNS2281,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Small Bites Adulto Pollo y Arroz - 6.8, kg",2,0
2169,NupPV5324,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Treats Hip and Joint - 179, g",12,0
2170,-,02-023,2022-09-20 00:00:00,2022-09-21,Belina,NutriSource,"Salmon Libre de Granos - 2.27, kg",2,0
2171,MoPMTA2014,26-003,2022-09-20 00:00:00,2022-09-21,En Paleta,En Paleta,Mantequilla de Mani para Perros - 1 Unidad,12,12
2172,MoPMT2263,26-003,2022-09-20 00:00:00,2022-09-21,En Paleta,En Paleta,Mantequilla de Curcuma para Perros - 1 Unidad,4,4
2173,MoPMT2264,26-003,2022-09-20 00:00:00,2022-09-21,En Paleta,En Paleta,Mantequilla de Curcuma para Perros - 2 Unidad,4,4
2174,MoPMTA2015,26-003,2022-09-20 00:00:00,2022-09-21,En Paleta,En Paleta,Mantequilla de Mani para Perros - 2 Unidades,12,12
2175,1spFC3811,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"1st choice Adulto Toy & Small Breeds - 2.72, kg",2,2
2176,1spFC2810,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"1st choice Adulto Toy & Small Breeds - 7, kg",2,0
2177,1spFC3798,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 2, kg",4,4
2178,1spFC1803,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"Adulto Todas Razas Piel y Pelo Sensible (Cordero) - 15, kg",2,2
2179,1spFC3820,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"Cachorro Toda Raza Pelo y Piel Sensible (Cordero) - 2.72, kg",3,3
2180,1spFC2815,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,1st CHOICE,"Perro Adulto Mant. Piel y Pelo Sensible (Cordero) - 7, kg",2,2
2181,KigKA11027,03-023,2022-09-20 00:00:00,2022-09-21,Herrera y Elizondo,KittyAid,"Artricat - 60, ml",2,2
